id,name,code,chart_template_id/id,group_id/id,user_type_id/id,reconcile
account_sc_47300095,"Hacienda Pública. Retenciones a cuenta arrendamientos, cap. mobiliario 19,5%",47300095,somconnexio.account_chart_template_sc,l10n_es.account_group_473,account.data_account_type_current_assets,
account_sc_47500001,"Hacienda Pública, acreedora por IGIC",47500001,somconnexio.account_chart_template_sc,l10n_es.account_group_4750,account.data_account_type_current_liabilities,
account_sc_47502016,"Hacienda Pública, acreedora por IVA 2016 pendiente AEAT",47502016,somconnexio.account_chart_template_sc,l10n_es.account_group_4750,account.data_account_type_current_liabilities,
account_sc_47510001,Hacienda Pública. Retenciones empresarios módulos 1%,47510001,somconnexio.account_chart_template_sc,l10n_es.account_group_4751,account.data_account_type_current_liabilities,
account_sc_47510002,"Hacienda Pública. Retenciones act. agrícolas, ganaderas, forestales 2%",47510002,somconnexio.account_chart_template_sc,l10n_es.account_group_4751,account.data_account_type_current_liabilities,
account_sc_47510007,Hacienda Pública. Retenciones act. profesionales 7%,47510007,somconnexio.account_chart_template_sc,l10n_es.account_group_4751,account.data_account_type_current_liabilities,
account_sc_47510009,Hacienda Pública. Retenciones act. profesionales 9%,47510009,somconnexio.account_chart_template_sc,l10n_es.account_group_4751,account.data_account_type_current_liabilities,
account_sc_47510015,Hacienda Pública. Retenciones act. profesionales 15%,47510015,somconnexio.account_chart_template_sc,l10n_es.account_group_4751,account.data_account_type_current_liabilities,
account_sc_47510018,"Hacienda Pública. Retenciones arrendamientos, cap. mobiliario 18%",47510018,somconnexio.account_chart_template_sc,l10n_es.account_group_4751,account.data_account_type_current_liabilities,
account_sc_47510019,"Hacienda Pública. Retenciones arrendamientos, cap. mobiliario 19%",47510019,somconnexio.account_chart_template_sc,l10n_es.account_group_4751,account.data_account_type_current_liabilities,
account_sc_47510020,"Hacienda Pública. Retenciones arrendamientos, cap. mobiliario 20%",47510020,somconnexio.account_chart_template_sc,l10n_es.account_group_4751,account.data_account_type_current_liabilities,
account_sc_47510021,"Hacienda Pública. Retenciones arrendamientos, cap. mobiliario 21%",47510021,somconnexio.account_chart_template_sc,l10n_es.account_group_4751,account.data_account_type_current_liabilities,
account_sc_47510095,"Hacienda Pública. Retenciones arrendamientos, cap. mobiliario 19,5%",47510095,somconnexio.account_chart_template_sc,l10n_es.account_group_4751,account.data_account_type_current_liabilities,
account_sc_47700004,Hacienda Pública. IVA repercutido 4%,47700004,somconnexio.account_chart_template_sc,l10n_es.account_group_477,account.data_account_type_current_liabilities,
account_sc_47700007,Hacienda Pública. IVA repercutido 7%,47700007,somconnexio.account_chart_template_sc,l10n_es.account_group_477,account.data_account_type_current_liabilities,
account_sc_47700008,Hacienda Pública. IVA repercutido 8%,47700008,somconnexio.account_chart_template_sc,l10n_es.account_group_477,account.data_account_type_current_liabilities,
account_sc_47700010,Hacienda Pública. IVA repercutido 10%,47700010,somconnexio.account_chart_template_sc,l10n_es.account_group_477,account.data_account_type_current_liabilities,
account_sc_47700016,Hacienda Pública. IVA repercutido 16%,47700016,somconnexio.account_chart_template_sc,l10n_es.account_group_477,account.data_account_type_current_liabilities,
account_sc_47700018,Hacienda Pública. IVA repercutido 18%,47700018,somconnexio.account_chart_template_sc,l10n_es.account_group_477,account.data_account_type_current_liabilities,
account_sc_47700021,Hacienda Pública. IVA repercutido 21%,47700021,somconnexio.account_chart_template_sc,l10n_es.account_group_477,account.data_account_type_current_liabilities,
account_sc_47710004,Hacienda Pública. IVA soportado. Recargo de Equivalencia 0.5%,47710004,somconnexio.account_chart_template_sc,somconnexio.account_group_4771,account.data_account_type_current_liabilities,
account_sc_47710008,Hacienda Pública. IVA soportado. Recargo de Equivalencia 1%,47710008,somconnexio.account_chart_template_sc,somconnexio.account_group_4771,account.data_account_type_current_liabilities,
account_sc_47710010,Hacienda Pública. IVA soportado. Recargo de Equivalencia 1.4%,47710010,somconnexio.account_chart_template_sc,somconnexio.account_group_4771,account.data_account_type_current_liabilities,
account_sc_47710018,Hacienda Pública. IVA soportado. Recargo de Equivalencia 4%,47710018,somconnexio.account_chart_template_sc,somconnexio.account_group_4771,account.data_account_type_current_liabilities,
account_sc_47710021,Hacienda Pública. IVA soportado. Recargo de Equivalencia 5.2%,47710021,somconnexio.account_chart_template_sc,somconnexio.account_group_4771,account.data_account_type_current_liabilities,
account_sc_47720000,Hacienda Pública. IGIC repercutido 0%,47720000,somconnexio.account_chart_template_sc,somconnexio.account_group_4772,account.data_account_type_current_liabilities,
account_sc_47720003,Hacienda Pública. IGIC repercutido 3%,47720003,somconnexio.account_chart_template_sc,somconnexio.account_group_4772,account.data_account_type_current_liabilities,
account_sc_47720007,Hacienda Pública. IGIC repercutido 7%,47720007,somconnexio.account_chart_template_sc,somconnexio.account_group_4772,account.data_account_type_current_liabilities,
account_sc_47720013,"Hacienda Pública. IGIC repercutido 13,5%",47720013,somconnexio.account_chart_template_sc,somconnexio.account_group_4772,account.data_account_type_current_liabilities,
account_sc_47720095,"Hacienda Pública. IGIC repercutido 9,5%",47720095,somconnexio.account_chart_template_sc,somconnexio.account_group_4772,account.data_account_type_current_liabilities,
account_sc_47790004,Hacienda Pública. IVA repercutido pendiente de cobro 4%,47790004,somconnexio.account_chart_template_sc,l10n_es.account_group_477,account.data_account_type_current_liabilities,
account_sc_47790010,Hacienda Pública. IVA repercutido pendiente de cobro 10%,47790010,somconnexio.account_chart_template_sc,l10n_es.account_group_477,account.data_account_type_current_liabilities,
account_sc_47790021,Hacienda Pública. IVA repercutido pendiente de cobro 21%,47790021,somconnexio.account_chart_template_sc,l10n_es.account_group_477,account.data_account_type_current_liabilities,
account_sc_55230001,Associació Eticom Som Connexió,55230001,somconnexio.account_chart_template_sc,l10n_es.account_group_5523,account.data_account_type_current_assets,
account_sc_55500001,Partid. pend.aplicación Saldo C.Guissona 2016,55500001,somconnexio.account_chart_template_sc,l10n_es.account_group_555,account.data_account_type_current_liabilities,
account_sc_55500002,Partid. pend.aplicación Saldo C.Guissona 2017,55500002,somconnexio.account_chart_template_sc,l10n_es.account_group_555,account.data_account_type_current_liabilities,
account_sc_55500003,Partid. pend.aplicación Saldo C.Guissona 2018,55500003,somconnexio.account_chart_template_sc,l10n_es.account_group_555,account.data_account_type_current_liabilities,
account_sc_55500004,Partid. pend.aplicación Saldo C.Guissona 2019,55500004,somconnexio.account_chart_template_sc,l10n_es.account_group_555,account.data_account_type_current_liabilities,
account_sc_55850001,Socis capital social fraccionat,55850001,somconnexio.account_chart_template_sc,l10n_es.account_group_5585,account.data_account_type_non_current_liabilities,
account_sc_55850010,Socis capital social fraccionat (II),55850010,somconnexio.account_chart_template_sc,l10n_es.account_group_5585,account.data_account_type_non_current_liabilities,
account_sc_56100016,Quota Més Opcions rebuda,56100016,somconnexio.account_chart_template_sc,l10n_es.account_group_561,account.data_account_type_current_liabilities,
account_sc_57000003,Compte pre-pagament Correos,57000003,somconnexio.account_chart_template_sc,l10n_es.account_group_570,account.data_account_type_liquidity,
account_sc_57200001,Caixa Guissona,57200001,somconnexio.account_chart_template_sc,l10n_es.account_group_572,account.data_account_type_liquidity,
account_sc_57200002,Fiare,57200002,somconnexio.account_chart_template_sc,l10n_es.account_group_572,account.data_account_type_liquidity,
account_sc_60200020,Compra routers,60200020,somconnexio.account_chart_template_sc,l10n_es.account_group_602,account.data_account_type_expenses,
account_sc_60200021,Enviaments Routers,60200021,somconnexio.account_chart_template_sc,l10n_es.account_group_602,account.data_account_type_expenses,
account_sc_60200030,Altres compres,60200030,somconnexio.account_chart_template_sc,l10n_es.account_group_602,account.data_account_type_expenses,
account_sc_60200040,Compra material informàtic,60200040,somconnexio.account_chart_template_sc,l10n_es.account_group_602,account.data_account_type_expenses,
account_sc_60700010,Telefonía móvil,60700010,somconnexio.account_chart_template_sc,l10n_es.account_group_607,account.data_account_type_expenses,
account_sc_60700011,SIM,60700011,somconnexio.account_chart_template_sc,l10n_es.account_group_607,account.data_account_type_expenses,
account_sc_60700012,Telefonía Banda Ancha,60700012,somconnexio.account_chart_template_sc,l10n_es.account_group_607,account.data_account_type_expenses,
account_sc_60700013,Voz IP,60700013,somconnexio.account_chart_template_sc,l10n_es.account_group_607,account.data_account_type_expenses,
account_sc_60700014,ADSL,60700014,somconnexio.account_chart_template_sc,l10n_es.account_group_607,account.data_account_type_expenses,
account_sc_60700015,Fibra MM,60700015,somconnexio.account_chart_template_sc,l10n_es.account_group_607,account.data_account_type_expenses,
account_sc_60800010,Devoluciones Telefonía móvil,60800010,somconnexio.account_chart_template_sc,l10n_es.account_group_6080,account.data_account_type_expenses,
account_sc_60800012,Devoluciones Telefonía Banda Ancha,60800012,somconnexio.account_chart_template_sc,l10n_es.account_group_6080,account.data_account_type_expenses,
account_sc_62300001,Servicios Profesionales,62300001,somconnexio.account_chart_template_sc,l10n_es.account_group_623,account.data_account_type_expenses,
account_sc_62300002,Servicios Juridicos,62300002,somconnexio.account_chart_template_sc,l10n_es.account_group_623,account.data_account_type_expenses,
account_sc_62300003,Mantenimiento WEB,62300003,somconnexio.account_chart_template_sc,l10n_es.account_group_623,account.data_account_type_expenses,
account_sc_62300004,Mantenimiento ERP,62300004,somconnexio.account_chart_template_sc,l10n_es.account_group_623,account.data_account_type_expenses,
account_sc_62300005,Mantenimiento aplicació gestió tiquets,62300005,somconnexio.account_chart_template_sc,l10n_es.account_group_623,account.data_account_type_expenses,
account_sc_62300006,Mantenimento Opencell,62300006,somconnexio.account_chart_template_sc,l10n_es.account_group_623,account.data_account_type_expenses,
account_sc_62300007,Llicència Adobe writer,62300007,somconnexio.account_chart_template_sc,l10n_es.account_group_623,account.data_account_type_expenses,
account_sc_62300008,Consultoria,62300008,somconnexio.account_chart_template_sc,l10n_es.account_group_623,account.data_account_type_expenses,
account_sc_62300009,Foment de la participació de les persones sòcies,62300009,somconnexio.account_chart_template_sc,l10n_es.account_group_623,account.data_account_type_expenses,
account_sc_62300010,Manteniment servidor diferents aplicacions,62300010,somconnexio.account_chart_template_sc,l10n_es.account_group_623,account.data_account_type_expenses,
account_sc_62700001,Campanya publicitària xarxes,62700001,somconnexio.account_chart_template_sc,l10n_es.account_group_627,account.data_account_type_expenses,
account_sc_62800001,Telefonia mòbil,62800001,somconnexio.account_chart_template_sc,l10n_es.account_group_628,account.data_account_type_expenses,
account_sc_62800002,Centralita + Fibra,62800002,somconnexio.account_chart_template_sc,l10n_es.account_group_628,account.data_account_type_expenses,
account_sc_62900001,Material de Oficina,62900001,somconnexio.account_chart_template_sc,l10n_es.account_group_629,account.data_account_type_expenses,
account_sc_62900002,Gastos Locomoción,62900002,somconnexio.account_chart_template_sc,l10n_es.account_group_629,account.data_account_type_expenses,
account_sc_62900003,Dietas y gastos de viaje,62900003,somconnexio.account_chart_template_sc,l10n_es.account_group_629,account.data_account_type_expenses,
account_sc_62900008,Servicios CORREOS,62900008,somconnexio.account_chart_template_sc,l10n_es.account_group_629,account.data_account_type_expenses,
account_sc_62900009,Enviaments Missatgeria,62900009,somconnexio.account_chart_template_sc,l10n_es.account_group_629,account.data_account_type_expenses,
account_sc_62900010,Quotes Aliances,62900010,somconnexio.account_chart_template_sc,l10n_es.account_group_629,account.data_account_type_expenses,
account_sc_63000001,Impost sobre Societats,63000001,somconnexio.account_chart_template_sc,l10n_es.account_group_6300,account.data_account_type_expenses,
account_sc_64000001,Retribuc. en espècie,64000001,somconnexio.account_chart_template_sc,l10n_es.account_group_640,account.data_account_type_expenses,
account_sc_65700000,Dotació al FEFP,65700000,somconnexio.account_chart_template_sc,l10n_es.account_group_65,account.data_account_type_expenses,
account_sc_65900001,Compensació per pèrdua en funcionalitat del terminal,65900001,somconnexio.account_chart_template_sc,l10n_es.account_group_659,account.data_account_type_expenses,
account_sc_67800001,Donacions realitzades,67800001,somconnexio.account_chart_template_sc,l10n_es.account_group_678,account.data_account_type_expenses,
account_sc_68000001,Amortitzación Desarrollo Doxser,68000001,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68000002,Amortitzación Desarrollo ERP,68000002,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68000003,Amortitzación Desarrollo WEB,68000003,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68000004,Amortitzación Campaña Choque,68000004,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68000006,Amortitzación Desarrollo Guifi Net,68000006,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68000007,Amortitzación Desarrollo IP fija,68000007,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68011803,Amortització Desenvol.nova WEB 2018,68011803,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68011804,Amortització Desenv. ERP 2018,68011804,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68011901,Amortització Desenv. OTRS 2019,68011901,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68011903,Amortització Desenvol.nova WEB 2019,68011903,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68017001,Amortització nova marca Som Connexió,68017001,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68017003,Amortització Desenv. nova WEB,68017003,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68017004,Amortització Desenv. ERP 2017,68017004,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68017005,AmortitzacióAplic.Gestió tickets 2017,68017005,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68061801,Amortizació Aplicació gestió tiquets (Exevi SL),68061801,somconnexio.account_chart_template_sc,l10n_es.account_group_680,account.data_account_type_expenses,
account_sc_68130173,Amortización plegadora 2017,68130173,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68161801,Amortizació Mobiliari 2018,68161801,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68161901,Amortizació Mobiliari 2019,68161901,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68170000,Amortización equipos informáticos,68170000,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68171702,Amortització Monitors 2017,68171702,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68171703,Amortització Ordinadors 2017,68171703,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68171710,Amortització Routers ADSL,68171710,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68171801,Amortització Components Informàtics Varis 2018,68171801,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68171802,Amortització Monitors 2018,68171802,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68171803,Amortització Ordinadors 2018,68171803,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68171804,Amortització components informàtics 2018,68171804,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68171810,Amortització Routers ADSL 2018,68171810,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68171901,Amortització Components Informàtics Varis 2019,68171901,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68171902,Amortització Monitors 2019,68171902,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68171903,Amortització acumulada Ordinadors 2019,68171903,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68171910,Amortització Routers ADSL 2019,68171910,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68190001,Amortización Centralita,68190001,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68190002,Amortización Router,68190002,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68191702,Amortización Telèfon Samsung A3,68191702,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_68191901,Amortització telèfon ZTE Blade V8 Lite 16Gb dual SIM,68191901,somconnexio.account_chart_template_sc,l10n_es.account_group_681,account.data_account_type_expenses,
account_sc_70100010,Ventas de terminales,70100010,somconnexio.account_chart_template_sc,somconnexio.account_group_7010,account.data_account_type_revenue,
account_sc_70500001,Ventas Telefonía móvil,70500001,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500002,Ventas Telefonía fija+internet,70500002,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500003,Ingresos comisión Telefonía móvil,70500003,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500004,Ingresos comisión Telefonía fija+internet,70500004,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500005,Conferencias,70500005,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500006,Otros ingresos,70500006,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500010,Ventas Telefonía móvil,70500010,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500011,Ventas SIM,70500011,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500012,Ventas envío SIM,70500012,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500020,Ventas Telefonía fija+internet,70500020,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500030,Ingresos comisión Telefonía móvil,70500030,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500040,Ingresos comisión Telefonía fija+internet,70500040,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500050,Conferencias,70500050,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70500060,Otros ingresos,70500060,somconnexio.account_chart_template_sc,somconnexio.account_group_7050,account.data_account_type_revenue,
account_sc_70800003,Devolució Vendes Telefonia mòbil,70800003,somconnexio.account_chart_template_sc,l10n_es.account_group_7080,account.data_account_type_revenue,
account_sc_70800010,Devolucions telefonia mòbil,70800010,somconnexio.account_chart_template_sc,l10n_es.account_group_7080,account.data_account_type_revenue,
account_sc_70800020,Devolucions telefonia banda ampla,70800020,somconnexio.account_chart_template_sc,l10n_es.account_group_7080,account.data_account_type_revenue,
account_sc_70800030,Devolucions marge telefonia mòbil,70800030,somconnexio.account_chart_template_sc,l10n_es.account_group_7080,account.data_account_type_revenue,
account_sc_70800040,Devolucions marge telefonia banda ampla,70800040,somconnexio.account_chart_template_sc,l10n_es.account_group_7080,account.data_account_type_revenue,
account_sc_71200010,Variación de servicios telefonia móvil,71200010,somconnexio.account_chart_template_sc,l10n_es.account_group_712,account.data_account_type_revenue,
account_sc_71200020,Variación de servicios telefonia BA,71200020,somconnexio.account_chart_template_sc,l10n_es.account_group_712,account.data_account_type_revenue,
account_sc_71200030,Variación de servicios margen telefonía móvil,71200030,somconnexio.account_chart_template_sc,l10n_es.account_group_712,account.data_account_type_revenue,
account_sc_71200040,Variación de servicios margen fibra,71200040,somconnexio.account_chart_template_sc,l10n_es.account_group_712,account.data_account_type_revenue,
account_sc_74000001,Subv. Generalitat Catalunya projecte Singulars,74000001,somconnexio.account_chart_template_sc,l10n_es.account_group_740,account.data_account_type_revenue,
account_sc_75720000,Donaciones Imputables al FEFP,75720000,somconnexio.account_chart_template_sc,somconnexio.account_group_757,account.data_account_type_revenue,
